DATE,PRCP,TMAX,TMIN,SNOW,SNWD
736415,33,206,6,0,0
736416,33,206,6,0,0
736417,33,206,6,0,0
736418,33,206,6,0,0
736419,33,206,6,0,0
736420,81,200,89,0,0
736421,81,200,89,0,0
736422,81,200,89,0,0
736423,81,200,89,0,0
736424,81,200,89,0,0
736425,81,200,89,0,0
736426,81,200,89,0,0
736427,81,200,89,0,0
736428,81,200,89,0,0
736429,81,200,89,0,0
736430,81,200,89,0,0
736431,81,200,89,0,0
736432,81,200,89,0,0
736433,81,200,89,0,0
736434,81,200,89,0,0
736435,81,200,89,0,0
736436,81,200,89,0,0
736437,81,200,89,0,0
736438,81,200,89,0,0
736439,81,200,89,0,0
736440,81,200,89,0,0
736441,81,200,89,0,0
736442,81,200,89,0,0
736443,81,200,89,0,0
736444,81,200,89,0,0
736445,81,200,89,0,0
736446,81,200,89,0,0
736447,81,200,89,0,0
736448,81,200,89,0,0
736449,81,200,89,0,0
736450,0,289,122,0,0
736451,0,289,122,0,0
736452,0,289,122,0,0
736453,0,289,122,0,0
736454,0,289,122,0,0
736455,0,289,122,0,0
736456,0,289,122,0,0
736457,0,289,122,0,0
736458,0,289,122,0,0
736459,0,289,122,0,0
736460,0,289,122,0,0
736461,0,289,122,0,0
736462,0,289,122,0,0
736463,0,289,122,0,0
736464,0,289,122,0,0
736465,0,289,122,0,0
736466,0,289,122,0,0
736467,0,289,122,0,0
736468,0,289,122,0,0
736469,0,289,122,0,0
736470,0,289,122,0,0
736471,0,289,122,0,0
736472,0,289,122,0,0
736473,0,289,122,0,0
736474,0,289,122,0,0
736475,0,289,122,0,0
736476,0,289,122,0,0
736477,0,289,122,0,0
736478,0,289,122,0,0
736479,0,289,122,0,0
736480,0,289,122,0,0
736481,79,289,150,0,0
736482,79,289,150,0,0
736483,79,289,150,0,0
736484,79,289,150,0,0
736485,79,289,150,0,0
736486,79,289,150,0,0
736487,79,289,150,0,0
736488,79,289,150,0,0
736489,79,289,150,0,0
736490,79,289,150,0,0
736491,79,289,150,0,0
736492,79,289,150,0,0
736493,79,289,150,0,0
736494,79,289,150,0,0
736495,79,289,150,0,0
736496,79,289,150,0,0
736497,79,289,150,0,0
736498,79,289,150,0,0
736499,79,289,150,0,0
736500,79,289,150,0,0
736501,79,289,150,0,0
736502,79,289,150,0,0
736503,79,289,150,0,0
736504,79,289,150,0,0
736505,79,289,150,0,0
736506,79,289,150,0,0
736507,79,289,150,0,0
736508,79,289,150,0,0
736509,79,289,150,0,0
736510,79,289,150,0,0
736511,0,289,189,0,0
736512,0,289,189,0,0
736513,0,289,189,0,0
736514,0,289,189,0,0
736515,0,289,189,0,0
736516,0,289,189,0,0
736517,0,289,189,0,0
736518,0,289,189,0,0
736519,0,289,189,0,0
736520,0,289,189,0,0
736521,0,289,189,0,0
736522,0,289,189,0,0
736523,0,289,189,0,0
736524,0,289,189,0,0
736525,0,289,189,0,0
736526,0,289,189,0,0
736527,0,289,189,0,0
736528,0,289,189,0,0
736529,0,289,189,0,0
736530,0,289,189,0,0
736531,0,289,189,0,0
736532,0,289,189,0,0
736533,0,289,189,0,0
736534,0,289,189,0,0
736535,0,289,189,0,0
736536,0,289,189,0,0
736537,0,289,189,0,0
736538,0,289,189,0,0
736539,0,289,189,0,0
736540,0,289,189,0,0
736541,0,289,189,0,0
736542,0,294,128,0,0
736543,0,294,128,0,0
736544,0,294,128,0,0
736545,0,294,128,0,0
736546,0,294,128,0,0
736547,0,294,128,0,0
736548,0,294,128,0,0
736549,0,294,128,0,0
736550,0,294,128,0,0
736551,0,294,128,0,0
736552,0,294,128,0,0
736553,0,294,128,0,0
736554,0,294,128,0,0
736555,0,294,128,0,0
736556,0,294,128,0,0
736557,0,294,128,0,0
736558,0,294,128,0,0
736559,0,294,128,0,0
736560,0,294,128,0,0
736561,0,294,128,0,0
736562,0,294,128,0,0
736563,0,294,128,0,0
736564,0,294,128,0,0
736565,0,294,128,0,0
736566,0,294,128,0,0
736567,0,294,128,0,0
736568,0,294,128,0,0
736569,0,294,128,0,0
736570,0,294,128,0,0
736571,0,294,128,0,0
736572,0,294,128,0,0
736573,8,256,172,0,0
736574,8,256,172,0,0
736575,8,256,172,0,0
736576,8,256,172,0,0
736577,8,256,172,0,0
736578,8,256,172,0,0
736579,8,256,172,0,0
736580,8,256,172,0,0
736581,8,256,172,0,0
736582,8,256,172,0,0
736583,8,256,172,0,0
736584,8,256,172,0,0
736585,8,256,172,0,0
736586,8,256,172,0,0
736587,8,256,172,0,0
736588,8,256,172,0,0
736589,8,256,172,0,0
736590,8,256,172,0,0
736591,8,256,172,0,0
736592,8,256,172,0,0
736593,8,256,172,0,0
736594,8,256,172,0,0
736595,8,256,172,0,0
736596,8,256,172,0,0
736597,8,256,172,0,0
736598,8,256,172,0,0
736599,8,256,172,0,0
736600,8,256,172,0,0
736601,8,256,172,0,0
736602,8,256,172,0,0
736603,0,233,39,0,0
736604,0,233,39,0,0
736605,0,233,39,0,0
736606,0,233,39,0,0
736607,0,233,39,0,0
736608,0,233,39,0,0
736609,0,233,39,0,0
736610,0,233,39,0,0
736611,0,233,39,0,0
736612,0,233,39,0,0
736613,0,233,39,0,0
736614,0,233,39,0,0
736615,0,233,39,0,0
736616,0,233,39,0,0
736617,0,233,39,0,0
736618,0,233,39,0,0
736619,0,233,39,0,0
736620,0,233,39,0,0
736621,0,233,39,0,0
736622,0,233,39,0,0
736623,0,233,39,0,0
736624,0,233,39,0,0
736625,0,233,39,0,0
736626,0,233,39,0,0
736627,0,233,39,0,0
736628,0,233,39,0,0
736629,0,233,39,0,0
736630,0,233,39,0,0
736631,0,233,39,0,0
736632,0,233,39,0,0
736633,0,233,39,0,0
736634,0,183,22,0,0
736635,0,183,22,0,0
736636,0,183,22,0,0
736637,0,183,22,0,0
736638,0,183,22,0,0
736639,0,183,22,0,0
736640,0,183,22,0,0
736641,0,183,22,0,0
736642,0,183,22,0,0
736643,0,183,22,0,0
736644,0,183,22,0,0
736645,0,183,22,0,0
736646,0,183,22,0,0
736647,0,183,22,0,0
736648,0,183,22,0,0
736649,0,183,22,0,0
736650,0,183,22,0,0
736651,0,183,22,0,0
736652,0,183,22,0,0
736653,0,183,22,0,0
736654,0,183,22,0,0
736655,0,183,22,0,0
736656,0,183,22,0,0
736657,0,183,22,0,0
736658,0,183,22,0,0
736659,0,183,22,0,0
736660,0,183,22,0,0
736661,0,183,22,0,0
736662,0,183,22,0,0
736663,0,183,22,0,0
736664,0,167,-6,0,0
736665,0,167,-6,0,0
736666,0,167,-6,0,0
736667,0,167,-6,0,0
736668,0,167,-6,0,0
736669,0,167,-6,0,0
736670,0,167,-6,0,0
736671,0,167,-6,0,0
736672,0,167,-6,0,0
736673,0,167,-6,0,0
736674,0,167,-6,0,0
736675,0,167,-6,0,0
736676,0,167,-6,0,0
736677,0,167,-6,0,0
736678,0,167,-6,0,0
736679,0,167,-6,0,0
736680,0,167,-6,0,0
736681,0,167,-6,0,0
736682,0,167,-6,0,0
736683,0,167,-6,0,0
736684,0,167,-6,0,0
736685,0,167,-6,0,0
736686,0,167,-6,0,0
736687,0,167,-6,0,0
736688,0,167,-6,0,0
736689,0,167,-6,0,0
736690,0,167,-6,0,0
736691,0,167,-6,0,0
736692,0,167,-6,0,0
736693,0,167,-6,0,0
736694,0,167,-6,0,0
736695,0,-50,-122,0,0
736696,0,-50,-122,0,0
736697,0,-50,-122,0,0
736698,0,-50,-122,0,0
736699,0,-50,-122,0,0
736700,0,-50,-122,0,0
736701,0,-50,-122,0,0
736702,0,-50,-122,0,0
736703,0,-50,-122,0,0
736704,0,-50,-122,0,0
736705,0,-50,-122,0,0
736706,0,-50,-122,0,0
736707,0,-50,-122,0,0
736708,0,-50,-122,0,0
736709,0,-50,-122,0,0
736710,0,-50,-122,0,0
736711,0,-50,-122,0,0
736712,0,-50,-122,0,0
736713,0,-50,-122,0,0
736714,0,-50,-122,0,0
736715,0,-50,-122,0,0
736716,0,-50,-122,0,0
736717,0,-50,-122,0,0
736718,0,-50,-122,0,0
736719,0,-50,-122,0,0
736720,0,-50,-122,0,0
736721,0,-50,-122,0,0
736722,0,-50,-122,0,0
736723,0,-50,-122,0,0
736724,0,-50,-122,0,0
736725,0,-50,-122,0,0
736726,0,78,-78,0,0
736727,0,78,-78,0,0
736728,0,78,-78,0,0
736729,0,78,-78,0,0
736730,0,78,-78,0,0
736731,0,78,-78,0,0
736732,0,78,-78,0,0
736733,0,78,-78,0,0
736734,0,78,-78,0,0
736735,0,78,-78,0,0
736736,0,78,-78,0,0
736737,0,78,-78,0,0
736738,0,78,-78,0,0
736739,0,78,-78,0,0
736740,0,78,-78,0,0
736741,0,78,-78,0,0
736742,0,78,-78,0,0
736743,0,78,-78,0,0
736744,0,78,-78,0,0
736745,0,78,-78,0,0
736746,0,78,-78,0,0
736747,0,78,-78,0,0
736748,0,78,-78,0,0
736749,0,78,-78,0,0
736750,0,78,-78,0,0
736751,0,78,-78,0,0
736752,0,78,-78,0,0
736753,0,78,-78,0,0
736754,23,122,50,0,0
736755,23,122,50,0,0
736756,23,122,50,0,0
736757,23,122,50,0,0
736758,23,122,50,0,0
736759,23,122,50,0,0
736760,23,122,50,0,0
736761,23,122,50,0,0
736762,23,122,50,0,0
736763,23,122,50,0,0
736764,23,122,50,0,0
736765,23,122,50,0,0
736766,23,122,50,0,0
736767,23,122,50,0,0
736768,23,122,50,0,0
736769,23,122,50,0,0
736770,23,122,50,0,0
736771,23,122,50,0,0
736772,23,122,50,0,0
736773,23,122,50,0,0
736774,23,122,50,0,0
736775,23,122,50,0,0
736776,23,122,50,0,0
736777,23,122,50,0,0
736778,23,122,50,0,0
736779,23,122,50,0,0
736780,23,122,50,0,0
736781,23,122,50,0,0
736782,23,122,50,0,0
736783,23,122,50,0,0
736784,23,122,50,0,0
736785,0,178,-6,0,0
736786,0,178,-6,0,0
736787,0,178,-6,0,0
736788,0,178,-6,0,0
736789,0,178,-6,0,0
736790,0,178,-6,0,0
736791,0,178,-6,0,0
736792,0,178,-6,0,0
736793,0,178,-6,0,0
736794,0,178,-6,0,0
736795,0,178,-6,0,0
736796,0,178,-6,0,0
736797,0,178,-6,0,0
736798,0,178,-6,0,0
736799,0,178,-6,0,0
736800,0,178,-6,0,0
736801,0,178,-6,0,0
736802,0,178,-6,0,0
736803,0,178,-6,0,0
736804,0,178,-6,0,0
736805,0,178,-6,0,0
736806,0,178,-6,0,0
736807,0,178,-6,0,0
736808,0,178,-6,0,0
736809,0,178,-6,0,0
736810,0,178,-6,0,0
736811,0,178,-6,0,0
736812,0,178,-6,0,0
736813,0,178,-6,0,0
736814,0,178,-6,0,0
736815,0,239,17,0,0
736816,0,239,17,0,0
736817,0,239,17,0,0
736818,0,239,17,0,0
736819,0,239,17,0,0
736820,0,239,17,0,0
736821,0,239,17,0,0
736822,0,239,17,0,0
736823,0,239,17,0,0
736824,0,239,17,0,0
736825,0,239,17,0,0
736826,0,239,17,0,0
736827,0,239,17,0,0
736828,0,239,17,0,0
736829,0,239,17,0,0
736830,0,239,17,0,0
736831,0,239,17,0,0
736832,0,239,17,0,0
736833,0,239,17,0,0
736834,0,239,17,0,0
736835,0,239,17,0,0
736836,0,239,17,0,0
736837,0,239,17,0,0
736838,0,239,17,0,0
736839,0,239,17,0,0
736840,0,239,17,0,0
736841,0,239,17,0,0
736842,0,239,17,0,0
736843,0,239,17,0,0
736844,0,239,17,0,0
736845,0,239,17,0,0
736846,0,300,178,0,0
736847,0,300,178,0,0
736848,0,300,178,0,0
736849,0,300,178,0,0
736850,0,300,178,0,0
736851,0,300,178,0,0
736852,0,300,178,0,0
736853,0,300,178,0,0
736854,0,300,178,0,0
736855,0,300,178,0,0
736856,0,300,178,0,0
736857,0,300,178,0,0
736858,0,300,178,0,0
736859,0,300,178,0,0
736860,0,300,178,0,0
736861,0,300,178,0,0
736862,0,300,178,0,0
736863,0,300,178,0,0
736864,0,300,178,0,0
736865,0,300,178,0,0
736866,0,300,178,0,0
736867,0,300,178,0,0
736868,0,300,178,0,0
736869,0,300,178,0,0
736870,0,300,178,0,0
736871,0,300,178,0,0
736872,0,300,178,0,0
736873,0,300,178,0,0
736874,0,300,178,0,0
736875,0,300,178,0,0
736876,0,317,189,0,0
736877,0,317,189,0,0
736878,0,317,189,0,0
736879,0,317,189,0,0
736880,0,317,189,0,0
736881,0,317,189,0,0
736882,0,317,189,0,0
736883,0,317,189,0,0
736884,0,317,189,0,0
736885,0,317,189,0,0
736886,0,317,189,0,0
736887,0,317,189,0,0
736888,0,317,189,0,0
736889,0,317,189,0,0
736890,0,317,189,0,0
736891,0,317,189,0,0
736892,0,317,189,0,0
736893,0,317,189,0,0
736894,0,317,189,0,0
736895,0,317,189,0,0
736896,0,317,189,0,0
736897,0,317,189,0,0
736898,0,317,189,0,0
736899,0,317,189,0,0
736900,0,317,189,0,0
736901,0,317,189,0,0
736902,0,317,189,0,0
736903,0,317,189,0,0
736904,0,317,189,0,0
736905,0,317,189,0,0
736906,0,317,189,0,0
736907,122,267,194,0,0
736908,122,267,194,0,0
736909,122,267,194,0,0
736910,122,267,194,0,0
736911,122,267,194,0,0
736912,122,267,194,0,0
736913,122,267,194,0,0
736914,122,267,194,0,0
736915,122,267,194,0,0
736916,122,267,194,0,0
736917,122,267,194,0,0
736918,122,267,194,0,0
736919,122,267,194,0,0
736920,122,267,194,0,0
736921,122,267,194,0,0
736922,122,267,194,0,0
736923,122,267,194,0,0
736924,122,267,194,0,0
736925,122,267,194,0,0
736926,122,267,194,0,0
736927,122,267,194,0,0
736928,122,267,194,0,0
736929,122,267,194,0,0
736930,122,267,194,0,0
736931,122,267,194,0,0
736932,122,267,194,0,0
736933,122,267,194,0,0
736934,122,267,194,0,0
736935,122,267,194,0,0
736936,122,267,194,0,0
736937,122,267,194,0,0
736938,5,300,183,0,0
736939,5,300,183,0,0
736940,5,300,183,0,0
736941,5,300,183,0,0
736942,5,300,183,0,0
736943,5,300,183,0,0
736944,5,300,183,0,0
736945,5,300,183,0,0
736946,5,300,183,0,0
736947,5,300,183,0,0
736948,5,300,183,0,0
736949,5,300,183,0,0
736950,5,300,183,0,0
736951,5,300,183,0,0
736952,5,300,183,0,0
736953,5,300,183,0,0
736954,5,300,183,0,0
736955,5,300,183,0,0
736956,5,300,183,0,0
736957,5,300,183,0,0
736958,5,300,183,0,0
736959,5,300,183,0,0
736960,5,300,183,0,0
736961,5,300,183,0,0
736962,5,300,183,0,0
736963,5,300,183,0,0
736964,5,300,183,0,0
736965,5,300,183,0,0
736966,5,300,183,0,0
736967,5,300,183,0,0
736968,0,222,150,0,0
736969,0,222,150,0,0
736970,0,222,150,0,0
736971,0,222,150,0,0
736972,0,222,150,0,0
736973,0,222,150,0,0
736974,0,222,150,0,0
736975,0,222,150,0,0
736976,0,222,150,0,0
736977,0,222,150,0,0
736978,0,222,150,0,0
736979,0,222,150,0,0
736980,0,222,150,0,0
736981,0,222,150,0,0
736982,0,222,150,0,0
736983,0,222,150,0,0
736984,0,222,150,0,0
736985,0,222,150,0,0
736986,0,222,150,0,0
736987,0,222,150,0,0
736988,0,222,150,0,0
736989,0,222,150,0,0
736990,0,222,150,0,0
736991,0,222,150,0,0
736992,0,222,150,0,0
736993,0,222,150,0,0
736994,0,222,150,0,0
736995,0,222,150,0,0
736996,0,222,150,0,0
736997,0,222,150,0,0
736998,0,222,150,0,0
737029,18,150,33,0,0
737030,18,150,33,0,0
737031,18,150,33,0,0
737032,18,150,33,0,0
737033,18,150,33,0,0
737034,18,150,33,0,0
737035,18,150,33,0,0
737036,18,150,33,0,0
737037,18,150,33,0,0
737038,18,150,33,0,0
737039,18,150,33,0,0
737040,18,150,33,0,0
737041,18,150,33,0,0
737042,18,150,33,0,0
737043,18,150,33,0,0
737044,18,150,33,0,0
737045,18,150,33,0,0
737046,18,150,33,0,0
737047,18,150,33,0,0
737048,18,150,33,0,0
737049,18,150,33,0,0
737050,18,150,33,0,0
737051,18,150,33,0,0
737052,18,150,33,0,0
737053,18,150,33,0,0
737054,18,150,33,0,0
737055,18,150,33,0,0
737056,18,150,33,0,0
737057,18,150,33,0,0
737058,18,150,33,0,0
737059,18,150,33,0,0
737060,30,178,50,0,0
737061,30,178,50,0,0
737062,30,178,50,0,0
737063,30,178,50,0,0
737064,30,178,50,0,0
737065,30,178,50,0,0
737066,30,178,50,0,0
737067,30,178,50,0,0
737068,30,178,50,0,0
737069,30,178,50,0,0
737070,30,178,50,0,0
737071,30,178,50,0,0
737072,30,178,50,0,0
737073,30,178,50,0,0
737074,30,178,50,0,0
737075,30,178,50,0,0
737076,30,178,50,0,0
737077,30,178,50,0,0
737078,30,178,50,0,0
737079,30,178,50,0,0
737080,30,178,50,0,0
737081,30,178,50,0,0
737082,30,178,50,0,0
737083,30,178,50,0,0
737084,30,178,50,0,0
737085,30,178,50,0,0
737086,30,178,50,0,0
737087,30,178,50,0,0
737088,30,178,50,0,0
737089,30,178,50,0,0
737090,30,178,50,0,0
737091,0,22,-111,0,0
737092,0,22,-111,0,0
737093,0,22,-111,0,0
737094,0,22,-111,0,0
737095,0,22,-111,0,0
737096,0,22,-111,0,0
737097,0,22,-111,0,0
737098,0,22,-111,0,0
737099,0,22,-111,0,0
737100,0,22,-111,0,0
737101,0,22,-111,0,0
737102,0,22,-111,0,0
737103,0,22,-111,0,0
737104,0,22,-111,0,0
737105,0,22,-111,0,0
737106,0,22,-111,0,0
737107,0,22,-111,0,0
737108,0,22,-111,0,0
737109,0,22,-111,0,0
737110,0,22,-111,0,0
737111,0,22,-111,0,0
737112,0,22,-111,0,0
737113,0,22,-111,0,0
737114,0,22,-111,0,0
737115,0,22,-111,0,0
737116,0,22,-111,0,0
737117,0,22,-111,0,0
737118,0,22,-111,0,0
737119,41,156,0,0,0
737120,41,156,0,0,0
737121,41,156,0,0,0
737122,41,156,0,0,0
737123,41,156,0,0,0
737124,41,156,0,0,0
737125,41,156,0,0,0
737126,41,156,0,0,0
737127,41,156,0,0,0
737128,41,156,0,0,0
737129,41,156,0,0,0
737130,41,156,0,0,0
737131,41,156,0,0,0
737132,41,156,0,0,0
737133,41,156,0,0,0
737134,41,156,0,0,0
737135,41,156,0,0,0
737136,41,156,0,0,0
737137,41,156,0,0,0
737138,41,156,0,0,0
737139,41,156,0,0,0
737140,41,156,0,0,0
737141,41,156,0,0,0
737142,41,156,0,0,0
737143,41,156,0,0,0
737144,41,156,0,0,0
737145,41,156,0,0,0
737146,41,156,0,0,0
737147,41,156,0,0,0
737148,41,156,0,0,0
737149,41,156,0,0,0
737150,0,139,-28,0,0
737151,0,139,-28,0,0
737152,0,139,-28,0,0
737153,0,139,-28,0,0
737154,0,139,-28,0,0
737155,0,139,-28,0,0
737156,0,139,-28,0,0
737157,0,139,-28,0,0
737158,0,139,-28,0,0
737159,0,139,-28,0,0
737160,0,139,-28,0,0
737161,0,139,-28,0,0
737162,0,139,-28,0,0
737163,0,139,-28,0,0
737164,0,139,-28,0,0
737165,0,139,-28,0,0
737166,0,139,-28,0,0
737167,0,139,-28,0,0
737168,0,139,-28,0,0
737169,0,139,-28,0,0
737170,0,139,-28,0,0
737171,0,139,-28,0,0
737172,0,139,-28,0,0
737173,0,139,-28,0,0
737174,0,139,-28,0,0
737175,0,139,-28,0,0
737176,0,139,-28,0,0
737177,0,139,-28,0,0
737178,0,139,-28,0,0
737179,0,139,-28,0,0
737180,0,300,100,0,0
737181,0,300,100,0,0
737182,0,300,100,0,0
737183,0,300,100,0,0
737184,0,300,100,0,0
737185,0,300,100,0,0
737186,0,300,100,0,0
737187,0,300,100,0,0
737188,0,300,100,0,0
737189,0,300,100,0,0
737190,0,300,100,0,0
737191,0,300,100,0,0
737192,0,300,100,0,0
737193,0,300,100,0,0
737194,0,300,100,0,0
737195,0,300,100,0,0
737196,0,300,100,0,0
737197,0,300,100,0,0
737198,0,300,100,0,0
737199,0,300,100,0,0
737200,0,300,100,0,0
737201,0,300,100,0,0
737202,0,300,100,0,0
737203,0,300,100,0,0
737204,0,300,100,0,0
737205,0,300,100,0,0
737206,0,300,100,0,0
737207,0,300,100,0,0
737208,0,300,100,0,0
737209,0,300,100,0,0
737210,0,300,100,0,0
737211,48,278,122,0,0
737212,48,278,122,0,0
737213,48,278,122,0,0
737214,48,278,122,0,0
737215,48,278,122,0,0
737216,48,278,122,0,0
737217,48,278,122,0,0
737218,48,278,122,0,0
737219,48,278,122,0,0
737220,48,278,122,0,0
737221,48,278,122,0,0
737222,48,278,122,0,0
737223,48,278,122,0,0
737224,48,278,122,0,0
737225,48,278,122,0,0
737226,48,278,122,0,0
737227,48,278,122,0,0
737228,48,278,122,0,0
737229,48,278,122,0,0
737230,48,278,122,0,0
737231,48,278,122,0,0
737232,48,278,122,0,0
737233,48,278,122,0,0
737234,48,278,122,0,0
737235,48,278,122,0,0
737236,48,278,122,0,0
737237,48,278,122,0,0
737238,48,278,122,0,0
737239,48,278,122,0,0
737240,48,278,122,0,0
737241,0,322,189,0,0
737242,0,322,189,0,0
737243,0,322,189,0,0
737244,0,322,189,0,0
737245,0,322,189,0,0
737246,0,322,189,0,0
737247,0,322,189,0,0
737248,0,322,189,0,0
737249,0,322,189,0,0
737250,0,322,189,0,0
737251,0,322,189,0,0
737252,0,322,189,0,0
737253,0,322,189,0,0
737254,0,322,189,0,0
737255,0,322,189,0,0
737256,0,322,189,0,0
737257,0,322,189,0,0
737258,0,322,189,0,0
737259,0,322,189,0,0
737260,0,322,189,0,0
737261,0,322,189,0,0
737262,0,322,189,0,0
737263,0,322,189,0,0
737264,0,322,189,0,0
737265,0,322,189,0,0
737266,0,322,189,0,0
737267,0,322,189,0,0
737268,0,322,189,0,0
737269,0,322,189,0,0
737270,0,322,189,0,0
737271,0,322,189,0,0
737272,0,311,178,0,0
737273,0,311,178,0,0
737274,0,311,178,0,0
737275,0,311,178,0,0
737276,0,311,178,0,0
737277,0,311,178,0,0
737278,0,311,178,0,0
737279,0,311,178,0,0
737280,0,311,178,0,0
737281,0,311,178,0,0
737282,0,311,178,0,0
737283,0,311,178,0,0
737284,0,311,178,0,0
737285,0,311,178,0,0
737286,0,311,178,0,0
737287,0,311,178,0,0
737288,0,311,178,0,0
737289,0,311,178,0,0
737290,0,311,178,0,0
737291,0,311,178,0,0
737292,0,311,178,0,0
737293,0,311,178,0,0
737294,0,311,178,0,0
737295,0,311,178,0,0
737296,0,311,178,0,0
737297,0,311,178,0,0
737298,0,311,178,0,0
737299,0,311,178,0,0
737300,0,311,178,0,0
737301,0,311,178,0,0
737302,0,311,178,0,0
737303,0,322,161,0,0
737304,0,322,161,0,0
737305,0,322,161,0,0
737306,0,322,161,0,0
737307,0,322,161,0,0
737308,0,322,161,0,0
737309,0,322,161,0,0
737310,0,322,161,0,0
737311,0,322,161,0,0
737312,0,322,161,0,0
737313,0,322,161,0,0
737314,0,322,161,0,0
737315,0,322,161,0,0
737316,0,322,161,0,0
737317,0,322,161,0,0
737318,0,322,161,0,0
737319,0,322,161,0,0
737320,0,322,161,0,0
737321,0,322,161,0,0
737322,0,322,161,0,0
737323,0,322,161,0,0
737324,0,322,161,0,0
737325,0,322,161,0,0
737326,0,322,161,0,0
737327,0,322,161,0,0
737328,0,322,161,0,0
737329,0,322,161,0,0
737330,0,322,161,0,0
737331,0,322,161,0,0
737332,0,322,161,0,0
737333,0,283,178,0,0
737334,0,283,178,0,0
737335,0,283,178,0,0
737336,0,283,178,0,0
737337,0,283,178,0,0
737338,0,283,178,0,0
737339,0,283,178,0,0
737340,0,283,178,0,0
737341,0,283,178,0,0
737342,0,283,178,0,0
737343,0,283,178,0,0
737344,0,283,178,0,0
737345,0,283,178,0,0
737346,0,283,178,0,0
737347,0,283,178,0,0
737348,0,283,178,0,0
737349,0,283,178,0,0
737350,0,283,178,0,0
737351,0,283,178,0,0
737352,0,283,178,0,0
737353,0,283,178,0,0
737354,0,283,178,0,0
737355,0,283,178,0,0
737356,0,283,178,0,0
737357,0,283,178,0,0
737358,0,283,178,0,0
737359,0,283,178,0,0
737360,0,283,178,0,0
737361,0,283,178,0,0
737362,0,283,178,0,0
737363,0,283,178,0,0
737364,163,244,6,0,0
737365,163,244,6,0,0
737366,163,244,6,0,0
737367,163,244,6,0,0
737368,163,244,6,0,0
737369,163,244,6,0,0
737370,163,244,6,0,0
737371,163,244,6,0,0
737372,163,244,6,0,0
737373,163,244,6,0,0
737374,163,244,6,0,0
737375,163,244,6,0,0
737376,163,244,6,0,0
737377,163,244,6,0,0
737378,163,244,6,0,0
